車種名,モデル,グレード,支払総額,年式,走行距離,修復歴,ミッション,排気量,取得日時,取得日,取得時刻,ソースURL,車両URL
フェアレディZ,情報なし,3.7 1オーナー純正ナビ地デジBカメラHIDライト,219.9万円,2019(R01),2.6万km,なし,フロアMTモード付7AT,3700CC,2025-08-12T23:38:38.845872,2025-08-12,23:38:38,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=NI_S026&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6399059538/index.html
フェアレディZ,情報なし,3.7 50th アニバーサリー 新品タイヤ/SDナビ/シートヒーター/ETC,294万円,2020(R02),2.2万km,なし,フロア7AT,3700CC,2025-08-12T23:38:38.848543,2025-08-12,23:38:38,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=NI_S026&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6410052836/index.html
フェアレディZ,情報なし,3.7 バージョン T 禁煙車 純正ナビ BOSE Bカメラ フルセグ,153.1万円,2016(H28),9.1万km,なし,フロアMTモード付7AT,3700CC,2025-08-12T23:38:38.850718,2025-08-12,23:38:38,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=NI_S026&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6429900967/index.html
フェアレディZ,情報なし,3.7 バージョン T TVナビ　バックカメラ　後期　電圧計　油温計　BOSE　ETC　ハーフ黒革　LEDヘッド　オートライト　18AW　スマートキー　フルセグ　CD　DVD　Bluetooth　パワーシート　シートヒーター,235.3万円,2018(H30),4.5万km,なし,フロアMTモード付7AT,3700CC,2025-08-12T23:38:38.853549,2025-08-12,23:38:38,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=NI_S026&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6048118142/index.html
フェアレディZ,情報なし,3.7 NISMO 6MT メーカーナビTV バックカメラ,491.6万円,2021(R03),1.6万km,なし,フロア6MT,3700CC,2025-08-12T23:38:38.856220,2025-08-12,23:38:38,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=NI_S026&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6457793681/index.html
フェアレディZ,情報なし,3.7 バージョン ST BOSEサウンド/半革電動シート/シートヒーター/パドルシフト/ETC/横滑り防止装置/純正HDDナビ/Bluetooth接続可/バックカメラ/地デジ/HIDオートライト/純正AW,290万円,2016(H28),2.2万km,なし,フロアMTモード付7AT,3700CC,2025-08-12T23:38:38.858920,2025-08-12,23:38:38,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=NI_S026&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6469563091/index.html
フェアレディZ,情報なし,3.7 後期型 インナーブラック 純正トノカバー,242万円,2017(H29),1.5万km,なし,フロアMTモード付7AT,3700CC,2025-08-12T23:38:38.861557,2025-08-12,23:38:38,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=NI_S026&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6459734903/index.html
フェアレディZ,情報なし,3.7 MOPナビ/Bカメ/フルセグ/ドラレコ/純18AW,232.8万円,2015(H27),4.8万km,なし,フロア7AT,3700CC,2025-08-12T23:38:38.864235,2025-08-12,23:38:38,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=NI_S026&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6443818410/index.html
フェアレディZ,情報なし,3.7 バージョン ST メーカーHDDナビ BOSEサウンドシステム,249.3万円,2018(H30),5.5万km,なし,フロアMTモード付7AT,3700CC,2025-08-12T23:38:38.867014,2025-08-12,23:38:38,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=NI_S026&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6043750742/index.html
フェアレディZ,情報なし,3.0 NISMO 先進運転支援技術/NissanConnectナビゲーションシステム・メモリナビ・9インチディスプレイ・地デジTV・Bluetooth/BOSEサウンドシステム/ブラック/レッドツートーンRECARO製革/アルカンターラコンビスポーツシート,842.8万円,2025(R07),306km,なし,フロアMTモード付9AT,3000CC,2025-08-12T23:38:38.869758,2025-08-12,23:38:38,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=NI_S026&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6440715475/index.html
フェアレディZ,情報なし,3.7 後期型 6速MT 地デジ バックカメラ ETC,308万円,2020(R02),4.9万km,なし,フロア6MT,3700CC,2025-08-12T23:38:38.872429,2025-08-12,23:38:38,https://www.carsensor.net/usedcar/index.html?STID=CS210610&AR=&BRDC=&CARC=NI_S026&NINTEI=&CSHOSHO=,https://www.carsensor.net/usedcar/detail/AU6445827204/index.html
